Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EI","Intensités des émissions","7","Angola","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","160.8742","Fc","Donnée calculée"
"EI","Intensités des émissions","7","Angola","5510","Production","1058","Viande, volaille","2017","2017","tonnes","42165","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","7","Angola","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","1.1452","Fc","Donnée calculée"
"EI","Intensités des émissions","7","Angola","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","6.0121","Fc","Donnée calculée"
"EI","Intensités des émissions","7","Angola","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","5250","F","Estimation FAO"
"EI","Intensités des émissions","7","Angola","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","7.7289","Fc","Donnée calculée"
"EI","Intensités des émissions","7","Angola","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","935.3786","Fc","Donnée calculée"
"EI","Intensités des émissions","7","Angola","5510","Production","1035","Viande, suidés","2017","2017","tonnes","121023","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","71761","Intensité des émissions","1718","Céréales sans riz","2017","2017","kg CO2eq/kg product","0.1303","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","0.01","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","76.8473","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","16.6946","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","2.5042","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","5510","Production","867","Viande, bovine","2017","2017","tonnes","150","F","Estimation FAO"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","2.387","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","7.3998","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","3100","F","Estimation FAO"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","152.1397","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","5.7813","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","5510","Production","1017","Viande, caprin","2017","2017","tonnes","38","F","Estimation FAO"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","101.9273","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","2.6909","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","5510","Production","977","Viande, ovin","2017","2017","tonnes","26","F","Estimation FAO"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","15.3354","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","0.4091","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","5510","Production","1058","Viande, volaille","2017","2017","tonnes","27","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","1.2907","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","0.3614","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","280","F","Estimation FAO"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","24.4951","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","1.2263","Fc","Donnée calculée"
"EI","Intensités des émissions","8","Antigua-et-Barbuda","5510","Production","1035","Viande, suidés","2017","2017","tonnes","50","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","23.8733","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","0.4775","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","5510","Production","867","Viande, bovine","2017","2017","tonnes","20","F","Estimation FAO"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","1.641","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","0.7569","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","461","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","90.7801","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","3.0187","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","5510","Production","1017","Viande, caprin","2017","2017","tonnes","33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","46.8125","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","1.9092","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","5510","Production","977","Viande, ovin","2017","2017","tonnes","41","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","0.9824","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","0.3693","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","5510","Production","1058","Viande, volaille","2017","2017","tonnes","376","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","0.834","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","0.4337","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","520","F","Estimation FAO"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","3.1982","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","0.7071","Fc","Donnée calculée"
"EI","Intensités des émissions","151","Antilles néerlandaises (ex)","5510","Production","1035","Viande, suidés","2017","2017","tonnes","221","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","194","Arabie saoudite","71761","Intensité des émissions","1718","Céréales sans riz","2017","2017","kg CO2eq/kg product","0.3915","Fc","Donnée calculée"
"EI","Intensités des émissions","194","Arabie saoudite","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","559.4075","Fc","Donnée calculée"
"EI","Intensités des émissions","194","Arabie saoudite","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","1429022","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","194","Arabie saoudite","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","3.086","Fc","Donnée calculée"
"EI","Intensités des émissions","194","Arabie saoudite","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","128.3769","Fc","Donnée calculée"
"EI","Intensités des émissions","194","Arabie saoudite","5510","Production","867","Viande, bovine","2017","2017","tonnes","41600","F","Estimation FAO"
"EI","Intensités des émissions","194","Arabie saoudite","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","0.2122","Fc","Donnée calculée"
"EI","Intensités des émissions","194","Arabie saoudite","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","458.163","Fc","Donnée calculée"
"EI","Intensités des émissions","194","Arabie saoudite","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","2159000","F","Estimation FAO"
"EI","Intensités des émissions","194","Arabie saoudite","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","16.2096","Fc","Donnée calculée"
"EI","Intensités des émissions","194","Arabie saoudite","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","497.378","Fc","Donnée calculée"
"EI","Intensités des émissions","194","Arabie saoudite","5510","Production","1017","Viande, caprin","2017","2017","tonnes","30684","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","194","Arabie saoudite","71761","Intensité des émissions","1020","Lait, entier frais de chèvre","2017","2017","kg CO2eq/kg product","4.1743","Fc","Donnée calculée"
"EI","Intensités des émissions","194","Arabie saoudite","7231","Émissions (CO2eq)","1020","Lait, entier frais de chèvre","2017","2017","gigagrammes","283.7607","Fc","Donnée calculée"
"EI","Intensités des émissions","194","Arabie saoudite","5510","Production","1020","Lait, entier frais de chèvre","2017","2017","tonnes","67978","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","194","Arabie saoudite","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","13.8244","Fc","Donnée calculée"
"EI","Intensités des émissions","194","Arabie saoudite","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","1234.6023","Fc","Donnée calculée"
