Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
Lituanie;LTU;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10113.7816415239;;;1387500;50000;70000;25000;475000;243117.605242581;518822.562586295;791164.320707072;1936191.48789218;705044.151459294;163802.417780707;888219.590771628;366729.108997097;896495.773448772;726330.347334956;3849906.05645162;33101353.7784171;26333214.1209016;22863266.0566112;27826815.3408952;30918143.0700106;31113008.1311356;68825818.8582251;8407564.15312054;
Lituanie;LTU;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238239.580669905;1432500;4275000;4997500;5950000;14060000;12270000;10175000;11482984.4449777;18106868.1846151;18022666.3621934;20618017.7770594;24410670.0244358;21619427.8347317;34497330.7416606;29088375.1425038;34801068.021645;34300086.1132981;38179826.6160671;51742886.9469995;47451213.5702642;48349772.0121234;66926847.3239625;67754950.85732;61738440.4847071;72719073.9929655;77947223.9140954;
Luxembourg;LUX;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.7099336061782;8.01086870784691;10.3198850433453;8.77642655176088;9.04638899115976;8.68039129812516;6.84339534668919;5.9724979001613;7.10632588288817;7.9670482437227;7.1479218830358;6.97321923137911;6.57337436280352;5.621202960111;
Luxembourg;LUX;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1411406502;1146674832;1044151971;962856325;1135855717;925028687;743237305;679502822;702202236;811594546;786639671;858269340;790975096;618588974;
Luxembourg;LUX;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3766.86146;;3402.48383;2758.53182;2781.97151;3034.78539;2866.71218;3362.79778;3289.3356;2954.27959;2941.32078;3094.04959;3285.45138;3109.11778;3166.02186;;;;
Luxembourg;LUX;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3773.4205;;;4357.04034;4494.72023;4864.12343;4411.84682;4633.67129;4712.76563;4826.32364;5144.98247;5451.36114;4352.17017;4614.21778;4741.07149;4480.00056;4667.99249;4960.21355;4941.70411;;;
Luxembourg;LUX;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luxembourg;LUX;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luxembourg;LUX;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luxembourg;LUX;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;97;109;94;;58;81;80;69;68;58;41;52;;73;50;35;52;48;44;24;85;51;41;16;23;24;26;15;48;60;79;85;109;113;128;128;143;156;152;117;;
Luxembourg;LUX;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;897;708;616;;496;439;407;300;248;169;165;119;;166;74;69;77;102;68;86;91;70;42;8;18;64;26;25;23;24;21;43;52;56;90;119;301;512;243;359;;
Luxembourg;LUX;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65.26;67.06;81.08;88.13;151.73;160.34;200.18;219.6;322.45;395.89;457.41;595.57;597.98;770.2;877.68;816.12;857.78;814.16;869.1;;;
Luxembourg;LUX;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.57673;;;1.62595;1.60262;1.57171;1.66674;1.59123;1.62293;1.6775;1.50257;1.46277;1.27267;1.30266;1.26404;1.27204;1.25831;1.26852;1.21126;;;
Luxembourg;LUX;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;121540075.626374;134109003.98653;202547372.069514;28991225.4083403;40293864.131001;58167902.2868723;104252240.911224;136282911.130918;92306291.6393871;152640717.339713;216997256.084345;206644755.791299;238889160.620314;447944809.646186;558453910.044025;1117869545.65872;1142662714.40914;1395716508.66646;1448238983.86713;1947225878.6982;2372079116.24286;2068318802.04746;
Luxembourg;LUX;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;107067954.234432;121764571.832329;243185706.186548;33221912.6879328;37844886.8290476;80494962.5401683;71469847.1377118;84036581.1300017;306464038.175197;423290760.138349;307324041.679236;188014603.603335;246605712.587457;870092007.347259;1352508591.20826;1702490628.77187;1995626231.89435;2975894329.63991;4196126239.37617;4292013947.23107;5175144784.29405;5435738768.68996;
Lettonie;LVA;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.50352085032299;7.45271462329946;8.75589110116621;8.45189070868349;9.47080117783092;11.4063694690307;15.4178068047082;17.7270390784344;18.9245033731077;17.240454380241;17.7178806291106;20.5481994106291;17.2174435868122;20.0359068304186;
Lettonie;LVA;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;356719940;430105241;375922456;430707595;633815820;777098343;1082132621;1329488674;1291458329;1203259976;1413240988;1879352693;1469863730;1837827469;
Lettonie;LVA;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;342.90343;355.4386;319.68086;301.4835;266.34074;342.98656;282.95456;321.79051;351.92093;471.58228;660.20514;498.15999;565.10992;591.6677;431.83578;391.19034;;;;;;;;;;
Lettonie;LVA;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1145.29746;1063.87011;1052.02569;1090.4899;1599.72217;1482.60075;1479.50937;1389.07682;1458.58501;1457.37576;1768.48687;1891.18821;2012.65717;1688.28111;1838.72373;1885.26039;1886.88729;1772.65341;1854.32652;1808.60341;1596.54272;1784.63705;1792.10447;;;
Lettonie;LVA;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5623;9194;2861;4059;4694;5643;6482;5368;6548;6428;6321;7142;6085;4953;4910;4899;4616;3173;3414;3386;3286;3155;2934;2990;2639;3060;3431;2589;;
Lettonie;LVA;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;319;545;839;750;724;1029;1508;842;995;1062;1262;1280;1290;1367;1455;1398;1536;1107;1260;1267;1297;1188;1205;1547;1182;1521;1843;1092;;
Lettonie;LVA;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5304;8649;2022;3309;3970;4614;4974;4526;5553;5366;5059;5862;4795;3586;3455;3501;3080;2066;2154;2119;1989;1967;1729;1443;1457;1539;1588;1497;;
Lettonie;LVA;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;155;179;210;196;162;195;91;98;117;150;91;108;112;114;139;206;240;178;173;193;225;103;136;95;90;86;82;;
Lettonie;LVA;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;163;87;90;273;40;90;91;81;63;64;24;43;57;37;8;9;3;7;10;12;8;4;1;18;7;24;5;;
Lettonie;LVA;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;288.03;341.05;363.52;278.45;294.56;450.23;389.02;494.93;648.81;711.61;817.22;1318.3;1200.72;1239.28;1171.05;1474.02;1390.79;1602.91;1417.73;;;
Lettonie;LVA;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.39844;0.36737;0.38031;0.35257;0.43618;0.40396;0.40959;0.36053;0.40063;0.53;0.65094;0.55385;0.58038;0.45131;0.60979;0.69606;0.66305;0.61176;0.68825;0.62352;0.44032;0.51459;0.64083;;;
Lettonie;LVA;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;149355;133000;12000;0;97000;236000;1500000;10400000;;;;;;;;;13018922.3194648;7004601.19496992;11964205.3391053;9723114.33982683;10278364.8200993;11930270.253369;5316068.105086;6659748.2204892;5505751.57168772;7938489.32647995;10612939.1391942;19061923.2683983;9223251.37496241;
Lettonie;LVA;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13580;2000;0;0;767000;1455000;6500000;9700000;;;;;;;;;35304159.5949414;25205434.2204391;33039281.2409812;52872035.8833874;43691573.9981391;47866470.9801064;45149422.1088332;34415898.6423255;36455711.910623;47688935.2711803;64586076.5476191;50330404.6266235;30999228.7243167;
Région administrative spéciale de Macao; Chine;MAC;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.78177750495031;3.47176649548065;7.03623835312721;0;0;0;;0.163745238383655;0;;;0;0;0
Région administrative spéciale de Macao; Chine;MAC;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44444052;38773741;21512694;0;0;0;;38252.999999997;0;0;;0;0;0
Région administrative spéciale de Macao; Chine;MAC;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168.74535;180.69564;204.70918;205.26;228.22445;265.29013;356.58291;417.67025;450.22796;581.54766;666.26485;645.34545;732.62992;745.83876;1107.30213;160.6792;218.01039;182.46268;;
Région administrative spéciale de Macao; Chine;MAC;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;260.99585;233.94627;319.23332;518.23909;616.12317;556.09671;387.90036;388.55754;569.71884;649.847;610.53098;736.65119;913.27602;1031.46687;1276.89058;2648.29416;3227.40402;3543.20632;;
Région administrative spéciale de Macao; Chine;MAC;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;842;;;;694;1005;827;1081;1087;1399;1554;1154;1119;2104;1696;1705;2040;2906;4651;5504;7200;7678;6130;6754;8590;9581;10084;12287;13140;11507;13135;16466;15363;
Région administrative spéciale de Macao; Chine;MAC;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;214;;;;14;16;23;19;51;107;82;83;36;84;63;212;;273;560;531;671;624;790;765;1240;985;1191;1421;1833;1684;2030;2438;2479;
Région administrative spéciale de Macao; Chine;MAC;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;628;;;;680;989;804;1062;1036;1292;1472;1071;1083;2020;1633;1493;;2633;4091;4973;6529;7054;5340;5989;7350;8596;8893;10866;11307;9823;11105;14028;12884;
Région administrative spéciale de Macao; Chine;MAC;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;1;3;1;4;4;5;6;2;3;;1;1;;
Région administrative spéciale de Macao; Chine;MAC;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;12;;22;119;131;291;208;123;58;56;53;54;104;62;51;67;54;38;
Région administrative spéciale de Macao; Chine;MAC;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Région administrative spéciale de Macao; Chine;MAC;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06268;0.07004;0.06283;0.05373;0.08809;0.08337;0.05715;0.10159;0.05436;0.05033;0.04444;0.04807;0.05115;0.08705;0.13554;0.23328;0.17085;0.20152;;
Région administrative spéciale de Macao; Chine;MAC;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;123908.515699477;24862.2732020175
Région administrative spéciale de Macao; Chine;MAC;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1689190.59098849;1968523.28360571;2789768.47632883;5356341.78873959;6077666.52932309;44748200.219792;102082142.078705;122157087.778699;182803223.273551;253219908.188134;221199196.832336;221202398.379557;203816715.37545;168938369.573425;174025763.151309;280546863.947562;286045778.940081;262603771.312626;141501506.000553
Saint-Martin (fr);MAF;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saint-Martin (fr);MAF;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maroc;MAR;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.70391701144681;3.74498477170286;3.86313766098501;4.01860220864729;4.89772824711158;4.40245086954987;
Maroc;MAR;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;564392253;602597558;691266542;837114360;1017579364;857153733;
Maroc;MAR;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.62263;47.07404;60.53244;;52.46822;51.76645;42.53668;;41.35427;;40.25476;;;;;
Maroc;MAR;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;648.34298;640.61768;656.47094;;719.77615;845.40676;850.27811;;1024.35348;;1073.54029;;;;;
Maroc;MAR;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;1030;;;;;3481;3642;4362;4830;4907;5043;4955;5198;7069;7548;7513;9290;;6588;;7316;;;;8713;9816;9341;10192;9900;10152;10536;10461;10741;10871;11242;11137;12787;13305;13280;15348;;
Maroc;MAR;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;574;;;;;827;848;1352;1403;1236;1228;1446;1549;2776;3403;2711;4500;;2368;;2553;;;;4163;4993;4297;5020;4631;5681;5523;5491;5656;5820;6165;6139;7216;7890;7495;9897;;
Maroc;MAR;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;456;;;;;2654;2794;3010;3427;3671;3815;3509;3649;4293;4145;4802;4790;;4220;;4763;;;;4550;4823;5044;5172;5269;4471;5013;4970;5085;5051;5077;4998;5571;5415;5785;5451;;
Maroc;MAR;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;29;36;47;16;28;35;29;72;83;60;61;55;;42;107;89;90;;97;;104;;;;104;140;178;150;177;135;152;169;197;316;355;224;237;198;187;199;;
Maroc;MAR;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;315;299;284;300;294;255;225;234;238;204;268;301;;256;253;292;237;;401;;;;;;457;520;732;782;834;856;882;880;843;828;742;797;1066;2026;2350;2531;;
Maroc;MAR;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;872.58;965.54;956.5;926.13;967.27;913.86;968.33;1044.23;1210.72;1456.62;1649.46;1967.35;2233.72;2378.42;2900.24;2980.65;3838.75;4707.82;5056.77;;;
Maroc;MAR;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.27341;;;0.60682;0.52586;0.63071;;;0.60789;;;;0.71454;;;;;;;;;;;
Maroc;MAR;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;1233810.09842321;452559.080276074;1110285.59345826;479999.52011568;769401.583155593;1270116.79814651;2320052.91054409;830147.986468612;1828070.44377977;1248505.22247596;6857146.83247078;2306566.48363866;3110336.18547174;1218152.91473539;8953637.82770609;4246366.07113067;4134818.03929226;1405501.95452616;5807257.65610298;2390598.8613143;2927319.63002973;5048259.15850301;3988619.14005371;6559482.75181408;6017694.571912;22248079.6718414;15111065.8919444;11115564.0581639;25836549.6147272;16293674.1787903;12720770.1802575;3012184.47733428;4214034.84193389;130356.160361544;1910483.8807366;3846923.2913666;5558426.04940183;1878244.22864422;1034789.24659887;1517744.13453796;3307462.19363143;9769521.0553831;6101435.71325397;5082469.84344709;12120114.7406894;10377171.2439658;
Maroc;MAR;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;22702105.810987;28737501.5975307;35085024.7532811;29999970.00723;29750194.548683;36833387.1462487;25327244.2734396;14112515.7699664;12093389.08962;13393056.022924;11627335.93332;16255801.8846915;19977928.5759146;43731689.6390004;49480630.100481;59570449.7407189;60414285.7963258;67112718.3286239;77752727.5067121;99535843.4983589;125055094.59487;132975735.561477;122912447.710603;172316570.702417;201031796.631162;19067093.6612312;35371218.6393405;40542318.5403073;28963366.3181476;36739032.9569821;45408253.2747558;49157198.3059129;35994436.1109236;15360060.0873584;48852466.3143628;30432451.1301227;41349877.4913547;56844992.8121211;73902813.7936357;111106151.931194;95600829.8544602;104258156.672;132032392.727299;166923239.895584;147791000.778242;151547176.888955;
Monaco;MCO;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monaco;MCO;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monaco;MCO;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;179.10448;147.74104;;;;;;;;;;;;;;;;
Monaco;MCO;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;268.65672;295.48208;;;;;;;;;;;;;;;;
Monaco;MCO;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;208;240;347;250;270;2984;3349;4210;5020;5057;5181;4793;4539;4429;4656;4558;4367;4715;4684;4639;5521;4688;3827;3696;3916;3944;4215;4193;4102;3029;;3022;3046;2954;2848;2759;2965;2993;3033;2924;;
